Title,Link,Views,Replies,Date,Labels
Things may be settling down.,https://sanctioned-suicide.net/threads/things-may-be-settling-down.172458/,66,0,Thursday at 8:09 AM,['Venting']
Propranolol Overdose a good CTB method?,https://sanctioned-suicide.net/threads/propranolol-overdose-a-good-ctb-method.172410/,93,1,Wednesday at 5:18 PM,['none']
Introspection and low self worth,https://sanctioned-suicide.net/threads/introspection-and-low-self-worth.170438/,205,3,"Jun 30, 2024",['Venting']
When did you start lying to your therapist?,https://sanctioned-suicide.net/threads/when-did-you-start-lying-to-your-therapist.166271/,1K,23,"May 25, 2024",['none']
"Plant based methods, anyone?",https://sanctioned-suicide.net/threads/plant-based-methods-anyone.169438/,270,6,"Jun 21, 2024",['none']
my story about my ex disregarding my boundaries,https://sanctioned-suicide.net/threads/my-story-about-my-ex-disregarding-my-boundaries.169989/,243,8,"Jun 26, 2024",['Story']
Anyone else feeling very close to ending it?,https://sanctioned-suicide.net/threads/anyone-else-feeling-very-close-to-ending-it.169435/,965,33,"Jun 21, 2024",['Help']
How stupid would it be to bring poisonous substances on a plane,https://sanctioned-suicide.net/threads/how-stupid-would-it-be-to-bring-poisonous-substances-on-a-plane.170042/,148,4,"Jun 27, 2024",['none']
Goodbye -CTB tomorrow hopefully,https://sanctioned-suicide.net/threads/goodbye-ctb-tomorrow-hopefully.171929/,3K,50,"Jul 13, 2024",['none']
Poll: What has caused you the most suffering in your life? Select 2.,https://sanctioned-suicide.net/threads/poll-what-has-caused-you-the-most-suffering-in-your-life-select-2.161108/,2K,65,"Apr 19, 2024",['Discussion']
tell me your favourite songs for me to add to my ctb playlist,https://sanctioned-suicide.net/threads/tell-me-your-favourite-songs-for-me-to-add-to-my-ctb-playlist.170194/,536,32,"Jun 28, 2024",['none']
If you died and were face to face with god what would you say?,https://sanctioned-suicide.net/threads/if-you-died-and-were-face-to-face-with-god-what-would-you-say.171019/,2K,118,"Jul 5, 2024",['Discussion']
Today is my planned date. Trying to get the courage.,https://sanctioned-suicide.net/threads/today-is-my-planned-date-trying-to-get-the-courage.170548/,393,4,"Jul 1, 2024",['Help']
Getting soooo drained from life....... being born is a curse,https://sanctioned-suicide.net/threads/getting-soooo-drained-from-life-being-born-is-a-curse.172411/,116,4,Wednesday at 5:28 PM,['none']
Nothing ever gets better,https://sanctioned-suicide.net/threads/nothing-ever-gets-better.170547/,344,15,"Jul 1, 2024",['Venting']
What songs can you relate to?,https://sanctioned-suicide.net/threads/what-songs-can-you-relate-to.172451/,56,1,Thursday at 4:29 AM,['none']
Charity,https://sanctioned-suicide.net/threads/charity.172446/,135,5,Thursday at 2:11 AM,['Discussion']
I’ve finally made up my mind.,https://sanctioned-suicide.net/threads/ive-finally-made-up-my-mind.172441/,178,3,Thursday at 12:37 AM,['none']
I'm constantly reminded of how I feel inferior (as a woman) and it's getting unbearable,https://sanctioned-suicide.net/threads/im-constantly-reminded-of-how-i-feel-inferior-as-a-woman-and-its-getting-unbearable.172390/,513,25,Wednesday at 1:54 PM,['Venting']
Song lyrics that describe how you feel? Here are some that describe me and my thoughts,https://sanctioned-suicide.net/threads/song-lyrics-that-describe-how-you-feel-here-are-some-that-describe-me-and-my-thoughts.159748/,362,16,"Apr 10, 2024",['none']
Hanging,https://sanctioned-suicide.net/threads/hanging.172443/,166,2,Thursday at 12:42 AM,['none']
What I belive is almost certainly a sign you're ready to go.,https://sanctioned-suicide.net/threads/what-i-belive-is-almost-certainly-a-sign-youre-ready-to-go.172366/,482,18,Wednesday at 11:12 AM,['none']
There’s little to look forward to in life,https://sanctioned-suicide.net/threads/theres-little-to-look-forward-to-in-life.171901/,212,6,"Jul 13, 2024",['Venting']
Do I need to fear the afterlife (hell) after I die?,https://sanctioned-suicide.net/threads/do-i-need-to-fear-the-afterlife-hell-after-i-die.169375/,408,7,"Jun 20, 2024",['Venting']
I feel like a pussy because i want to CTB because i hate working.,https://sanctioned-suicide.net/threads/i-feel-like-a-pussy-because-i-want-to-ctb-because-i-hate-working.172025/,361,7,"Jul 14, 2024",['none']
Why do people with good lives want to kill themselves?,https://sanctioned-suicide.net/threads/why-do-people-with-good-lives-want-to-kill-themselves.172122/,1K,63,"Jul 15, 2024",['Discussion']
The only thing keeping me from ending it all is that I don’t know what is on the other side or what will happen on the other side,https://sanctioned-suicide.net/threads/the-only-thing-keeping-me-from-ending-it-all-is-that-i-dont-know-what-is-on-the-other-side-or-what-will-happen-on-the-other-side.171544/,466,15,"Jul 10, 2024",['Venting']
Easily available,https://sanctioned-suicide.net/threads/easily-available.172442/,93,1,Thursday at 12:39 AM,['none']
To the ones with kids,https://sanctioned-suicide.net/threads/to-the-ones-with-kids.172391/,233,6,Wednesday at 2:06 PM,['Discussion']
How many of you have been on antidepressants? Do they make you more or less suicidal?,https://sanctioned-suicide.net/threads/how-many-of-you-have-been-on-antidepressants-do-they-make-you-more-or-less-suicidal.172271/,489,25,Tuesday at 2:22 PM,['none']
Why is there so much pain?,https://sanctioned-suicide.net/threads/why-is-there-so-much-pain.172435/,60,0,Wednesday at 11:28 PM,['none']
Just got reminded why,https://sanctioned-suicide.net/threads/just-got-reminded-why.172433/,63,0,Wednesday at 11:17 PM,['Story']
Evolution or social Darwinism isn't what I am taught it is!,https://sanctioned-suicide.net/threads/evolution-or-social-darwinism-isnt-what-i-am-taught-it-is.171205/,166,4,"Jul 7, 2024",['Venting']
I lost my reason to stay,https://sanctioned-suicide.net/threads/i-lost-my-reason-to-stay.171637/,253,4,"Jul 10, 2024",['none']
Does this plan sound viable?,https://sanctioned-suicide.net/threads/does-this-plan-sound-viable.171442/,275,6,"Jul 9, 2024",['Method']
Socializing and Society,https://sanctioned-suicide.net/threads/socializing-and-society.172432/,94,2,Wednesday at 10:54 PM,['Venting']
How to stay calm before ctb,https://sanctioned-suicide.net/threads/how-to-stay-calm-before-ctb.170207/,472,5,"Jun 28, 2024",['none']
Marriage before CTB,https://sanctioned-suicide.net/threads/marriage-before-ctb.171402/,296,8,"Jul 8, 2024",['none']
